¥éËid,device,timestamp,location_id,location_color,duration,mAccuracy,mAltitude,mBearing,mExtras_networkLocationSource,mExtras_networkLocationType,mExtras_satellites,mHasAccuracy,mHasAltitude,mHasBearing,mHasSpeed,mProvider,mSpeed,mTime
93358a44-6433-4807-a952-bc730a40445c-4184,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386031183,0,#0000FF,44.89299989,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4185,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386031183,0,#0000FF,0.190999985,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4190,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032938,0,#0000FF,1754.625,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4191,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032938,0,#0000FF,0.022000074,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4192,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032938,0,#0000FF,0.020999908,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4193,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032938,0,#0000FF,0.020990133,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4194,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032938,0,#0000FF,0.012009859,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4195,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032983,0,#0000FF,44.977,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
93358a44-6433-4807-a952-bc730a40445c-4196,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386032983,0,#0000FF,0.273000002,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-1,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034738,0,#0000FF,1754.673,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-2,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034738,0,#0000FF,0.042000055,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-3,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034738,0,#0000FF,0.00999999,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034738,0,#0000FF,0.013999939,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-5,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034738,0,#0000FF,0.028000116,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-6,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034783,0,#0000FF,45.00199986,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-7,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386034783,0,#0000FF,0.123990059,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-10,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386036538,0,#0000FF,1754.81101,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-11,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386036538,0,#0000FF,0.033000231,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-12,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386036538,0,#0000FF,0.011999846,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-13,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386036583,0,#0000FF,45.03399014,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-14,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386036583,0,#0000FF,0.133009911,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-15,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386038338,0,#0000FF,1754.774,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-16,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386038338,0,#0000FF,0.269999981,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-17,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386038338,0,#0000FF,0.023000002,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-18,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386038383,0,#0000FF,45.00999999,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-19,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386038383,0,#0000FF,0.190999985,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-22,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386040138,0,#0000FF,1754.502,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-28,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386041938,0,#0000FF,1799.777,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-29,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386041938,0,#0000FF,0.121000051,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-30,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386041938,0,#0000FF,0.029999971,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-32,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386041978,0,#0000FF,40.12800002,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-33,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386041978,0,#0000FF,0.023000002,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-47,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043738,0,#0000FF,1759.971,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-48,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043738,0,#0000FF,0.019000053,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-49,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043738,0,#0000FF,0.022000074,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-50,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043738,0,#0000FF,0.006999969,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-51,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043738,0,#0000FF,0.008990049,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-53,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043760,0,#0000FF,21.88801003,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-54,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043760,0,#0000FF,0.095999956,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-55,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043761,0,#0000FF,0.912999868,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-56,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043761,0,#0000FF,0.039000034,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-57,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043761,0,#0000FF,0.029999971,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-58,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043761,0,#0000FF,0.072000027,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-60,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043772,0,#0000FF,10.64599991,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-61,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386043772,0,#0000FF,0.010990143,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-66,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045538,0,#0000FF,1766.21601,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-67,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045538,0,#0000FF,0.009990215,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-68,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045538,0,#0000FF,0.003999949,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-69,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045538,0,#0000FF,0.004009962,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-70,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045538,0,#0000FF,0.003999949,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-71,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045583,0,#0000FF,45.00300002,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-72,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386045583,0,#0000FF,0.11500001,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-80,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386047338,0,#0000FF,1754.774,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-81,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386047338,0,#0000FF,0.289000034,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-82,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386047338,0,#0000FF,0.015000105,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-84,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386047383,0,#0000FF,44.52599001,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-85,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386047383,0,#0000FF,0.033010006,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-92,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049138,0,#0000FF,1755.129,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-93,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049138,0,#0000FF,0.062000036,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-94,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049138,0,#0000FF,0.013000011,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-96,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049156,0,#0000FF,18.375,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-97,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049156,0,#0000FF,0.121000051,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-98,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049157,0,#0000FF,0.095999956,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-99,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049157,0,#0000FF,0.196990013,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-100,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,4.5,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-101,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.073009968,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-102,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.086999893,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-103,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.02699995,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-104,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.005000114,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-105,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.019000053,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-106,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.006999969,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-107,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386049161,0,#0000FF,0.006999969,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-127,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050938,0,#0000FF,1776.517,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-128,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050938,0,#0000FF,0.01199007,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-129,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050938,0,#0000FF,0.006000042,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-130,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050938,0,#0000FF,0.344009876,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-131,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050938,0,#0000FF,0.016000032,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-132,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050983,0,#0000FF,44.65199995,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-133,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386050983,0,#0000FF,0.153000116,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-138,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052738,0,#0000FF,1754.91,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-139,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052738,0,#0000FF,0.065000057,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-140,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052738,0,#0000FF,0.01699996,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-141,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052738,0,#0000FF,0.0400002,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-142,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052738,0,#0000FF,0.005999804,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-143,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052783,0,#0000FF,45.03699017,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-144,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386052783,0,#0000FF,0.029999971,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-150,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386054538,0,#0000FF,1754.724,2263,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-165,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386056338,0,#0000FF,1800.18601,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4151,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386058138,0,#0000FF,1799.586,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4152,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386059938,0,#0000FF,1799.995,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4153,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386061738,0,#0000FF,1800,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4154,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386063538,0,#0000FF,1800.011,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4155,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386065338,0,#0000FF,1799.993,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4156,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386067138,0,#0000FF,1799.99899,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4157,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386068938,0,#0000FF,1800.006,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4158,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386070738,0,#0000FF,1799.98801,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4159,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386072538,0,#0000FF,1800.001,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4160,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386074338,0,#0000FF,1800.013,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
138e7499-d7a6-4fa9-88a9-f99c703221d3-4161,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386076138,0,#0000FF,1799.999,26,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-1,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386077938,0,#0000FF,1800.20899,39,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-2,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386077939,0,#0000FF,1.012009859,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-3,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386077939,0,#0000FF,0.055000067,42,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-4,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386077984,0,#0000FF,45.09500003,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-5,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386077984,0,#0000FF,0.011999846,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-35,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386079738,0,#0000FF,1753.899,31,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-36,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386079739,0,#0000FF,1.165999889,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-37,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386079739,0,#0000FF,0.141000032,29,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-38,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386079784,0,#0000FF,44.89300013,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-39,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386079784,0,#0000FF,0.040989876,44,0,0,cached,wifi,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-58,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386081538,0,#0000FF,1753.65601,1965,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-59,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386081538,0,#0000FF,0.093990088,1965,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-60,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386081538,0,#0000FF,0.006010056,1965,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
d0b25dd0-ffbf-4178-bebd-da703e07aca9-61,f581fe16-6ef8-4dd7-a7d1-ea9739a781cf,1386081538,0,#0000FF,0.013000011,1965,0,0,cached,cell,,TRUE,FALSE,FALSE,FALSE,network,0,1.39E+12
